,count,tract,date
8721,144,48201232100,2021-01-27
8722,767,48201232200,2021-01-27
8723,726,48201232301,2021-01-27
8724,910,48201232302,2021-01-27
8725,496,48201232401,2021-01-27
8726,205,48201232402,2021-01-27
8727,335,48201232403,2021-01-27
8728,166,48201232500,2021-01-27
8729,162,48201232600,2021-01-27
8730,358,48201232701,2021-01-27
8731,232,48201232702,2021-01-27
8732,243,48201232800,2021-01-27
8733,469,48201232900,2021-01-27
8734,230,48201233001,2021-01-27
8735,183,48201233002,2021-01-27
8736,166,48201233003,2021-01-27
8737,444,48201233101,2021-01-27
8738,333,48201233102,2021-01-27
8739,208,48201233103,2021-01-27
8740,342,48201233200,2021-01-27
8741,222,48201233300,2021-01-27
8742,104,48201233400,2021-01-27
8743,341,48201233500,2021-01-27
8744,149,48201233600,2021-01-27
8745,284,48201233701,2021-01-27
8746,142,48201233702,2021-01-27
8747,121,48201233703,2021-01-27
8748,175,48201240100,2021-01-27
8749,419,48201240400,2021-01-27
8750,240,48201240501,2021-01-27
8751,222,48201240502,2021-01-27
8752,96,48201240600,2021-01-27
8753,1004,48201240701,2021-01-27
8754,930,48201240702,2021-01-27
8755,224,48201240801,2021-01-27
8756,384,48201240802,2021-01-27
8757,713,48201240901,2021-01-27
8758,777,48201240902,2021-01-27
8759,592,48201241000,2021-01-27
8760,369,48201241101,2021-01-27
8761,1140,48201241102,2021-01-27
8762,257,48201241103,2021-01-27
8763,500,48201241200,2021-01-27
8764,649,48201241300,2021-01-27
8765,596,48201241400,2021-01-27
8766,497,48201241500,2021-01-27
8767,666,48201250100,2021-01-27
8768,586,48201250200,2021-01-27
8769,708,48201250301,2021-01-27
8770,931,48201250302,2021-01-27
8771,1163,48201250401,2021-01-27
8772,2362,48201250402,2021-01-27
8773,371,48201250500,2021-01-27
8774,470,48201250600,2021-01-27
8775,547,48201250701,2021-01-27
8776,601,48201250702,2021-01-27
8777,803,48201250800,2021-01-27
8778,798,48201250900,2021-01-27
8779,265,48201251000,2021-01-27
8780,610,48201251100,2021-01-27
8781,499,48201251200,2021-01-27
8782,491,48201251300,2021-01-27
8783,253,48201251401,2021-01-27
8784,526,48201251402,2021-01-27
8785,618,48201251501,2021-01-27
8786,906,48201251502,2021-01-27
8787,176,48201251503,2021-01-27
8788,1026,48201251600,2021-01-27
8789,1038,48201251700,2021-01-27
8790,407,48201251800,2021-01-27
8791,1230,48201251901,2021-01-27
8792,819,48201251902,2021-01-27
8793,1597,48201252000,2021-01-27
8794,238,48201252100,2021-01-27
8795,776,48201252200,2021-01-27
8796,626,48201252301,2021-01-27
8797,1124,48201252302,2021-01-27
8798,472,48201252400,2021-01-27
8799,383,48201252500,2021-01-27
8800,472,48201252600,2021-01-27
8801,332,48201252700,2021-01-27
8802,438,48201252800,2021-01-27
8803,753,48201252900,2021-01-27
8804,289,48201253000,2021-01-27
8805,901,48201253100,2021-01-27
8806,892,48201253200,2021-01-27
8807,346,48201253300,2021-01-27
8808,78,48201253400,2021-01-27
8809,591,48201253500,2021-01-27
8810,529,48201253600,2021-01-27
8811,443,48201253700,2021-01-27
8812,585,48201253800,2021-01-27
8813,361,48201253900,2021-01-27
8814,263,48201254000,2021-01-27
8815,338,48201254100,2021-01-27
8816,199,48201254200,2021-01-27
8817,391,48201254300,2021-01-27
8818,163,48201254400,2021-01-27
8819,130,48201254500,2021-01-27
8820,299,48201254600,2021-01-27
8821,170,48201254700,2021-01-27
8822,249,48201310100,2021-01-27
8823,66,48201310200,2021-01-27
8824,173,48201310300,2021-01-27
8825,132,48201310400,2021-01-27
8826,226,48201310500,2021-01-27
8827,221,48201310600,2021-01-27
8828,215,48201310700,2021-01-27
8829,132,48201310800,2021-01-27
8830,191,48201310900,2021-01-27
8831,272,48201311000,2021-01-27
8832,280,48201311100,2021-01-27
8833,238,48201311200,2021-01-27
8834,236,48201311300,2021-01-27
8835,94,48201311400,2021-01-27
8836,221,48201311500,2021-01-27
8837,93,48201311600,2021-01-27
8838,187,48201311700,2021-01-27
8839,138,48201311800,2021-01-27
8840,81,48201311900,2021-01-27
8841,163,48201312000,2021-01-27
8842,58,48201312100,2021-01-27
8843,73,48201312200,2021-01-27
8844,148,48201312300,2021-01-27
8845,54,48201312400,2021-01-27
8846,139,48201312500,2021-01-27
8847,151,48201312600,2021-01-27
8848,79,48201312700,2021-01-27
8849,56,48201312800,2021-01-27
8850,167,48201312900,2021-01-27
8851,103,48201313000,2021-01-27
8852,227,48201313100,2021-01-27
8853,186,48201313200,2021-01-27
8854,114,48201313300,2021-01-27
8855,145,48201313400,2021-01-27
8856,89,48201313500,2021-01-27
8857,143,48201313600,2021-01-27
8858,91,48201313700,2021-01-27
8859,180,48201313800,2021-01-27
8860,188,48201313900,2021-01-27
8861,108,48201314001,2021-01-27
8862,213,48201314002,2021-01-27
8863,176,48201314300,2021-01-27
8864,221,48201314400,2021-01-27
8865,151,48201320100,2021-01-27
8866,250,48201320200,2021-01-27
8867,276,48201320500,2021-01-27
8868,88,48201320601,2021-01-27
8869,191,48201320602,2021-01-27
8870,234,48201320700,2021-01-27
8871,209,48201320800,2021-01-27
8872,334,48201320900,2021-01-27
8873,514,48201321000,2021-01-27
8874,389,48201321100,2021-01-27
8875,211,48201321200,2021-01-27
8876,292,48201321300,2021-01-27
8877,209,48201321401,2021-01-27
8878,271,48201321402,2021-01-27
8879,123,48201321500,2021-01-27
8880,450,48201321600,2021-01-27
8881,163,48201321700,2021-01-27
8882,205,48201321800,2021-01-27
8883,388,48201321900,2021-01-27
8884,186,48201322000,2021-01-27
8885,227,48201322100,2021-01-27
8886,109,48201322200,2021-01-27
8887,483,48201322600,2021-01-27
8888,575,48201322700,2021-01-27
8889,327,48201322800,2021-01-27
8890,254,48201322900,2021-01-27
8891,296,48201323000,2021-01-27
8892,238,48201323100,2021-01-27
8893,326,48201323200,2021-01-27
8894,186,48201323300,2021-01-27
8895,668,48201323400,2021-01-27
8896,308,48201323500,2021-01-27
8897,555,48201323600,2021-01-27
8898,326,48201323701,2021-01-27
8899,257,48201323702,2021-01-27
8900,278,48201323801,2021-01-27
8901,360,48201323802,2021-01-27
8902,248,48201323900,2021-01-27
8903,380,48201324000,2021-01-27
8904,345,48201324100,2021-01-27
8905,56,48201324200,2021-01-27
8906,272,48201330100,2021-01-27
8907,172,48201330200,2021-01-27
8908,336,48201330301,2021-01-27
8909,162,48201330302,2021-01-27
8910,159,48201330303,2021-01-27
8911,220,48201330400,2021-01-27
8912,193,48201330500,2021-01-27
8913,217,48201330600,2021-01-27
8914,266,48201330700,2021-01-27
8915,657,48201330800,2021-01-27
8916,432,48201330900,2021-01-27
8917,160,48201331100,2021-01-27
8918,143,48201331200,2021-01-27
8919,167,48201331300,2021-01-27
8920,103,48201331400,2021-01-27
8921,344,48201331500,2021-01-27
8922,353,48201331601,2021-01-27
8923,204,48201331602,2021-01-27
8924,142,48201331700,2021-01-27
8925,146,48201331800,2021-01-27
8926,108,48201331900,2021-01-27
8927,249,48201332000,2021-01-27
8928,89,48201332100,2021-01-27
8929,151,48201332200,2021-01-27
8930,166,48201332300,2021-01-27
8931,168,48201332400,2021-01-27
8932,145,48201332500,2021-01-27
8933,238,48201332600,2021-01-27
8934,113,48201332700,2021-01-27
8935,347,48201332800,2021-01-27
8936,148,48201332900,2021-01-27
8937,110,48201333000,2021-01-27
8938,115,48201333100,2021-01-27
8939,182,48201333201,2021-01-27
8940,208,48201333202,2021-01-27
8941,433,48201333300,2021-01-27
8942,162,48201333500,2021-01-27
8943,168,48201333600,2021-01-27
8944,240,48201333700,2021-01-27
8945,531,48201333800,2021-01-27
8946,674,48201333901,2021-01-27
8947,422,48201333902,2021-01-27
8948,192,48201334001,2021-01-27
8949,94,48201334002,2021-01-27
8950,411,48201334003,2021-01-27
8951,622,48201334100,2021-01-27
8952,437,48201340100,2021-01-27
8953,134,48201340201,2021-01-27
8954,420,48201340202,2021-01-27
8955,374,48201340203,2021-01-27
8956,334,48201340301,2021-01-27
8957,530,48201340302,2021-01-27
8958,58,48201340400,2021-01-27
8959,382,48201340500,2021-01-27
8960,360,48201340600,2021-01-27
8961,495,48201340700,2021-01-27
8962,324,48201340800,2021-01-27
8963,254,48201340900,2021-01-27
8964,441,48201341000,2021-01-27
8965,171,48201341100,2021-01-27
8966,234,48201341201,2021-01-27
8967,269,48201341202,2021-01-27
8968,208,48201341301,2021-01-27
8969,149,48201341302,2021-01-27
8970,357,48201341400,2021-01-27
8971,454,48201341501,2021-01-27
8972,378,48201341502,2021-01-27
8973,430,48201341600,2021-01-27
8974,283,48201341700,2021-01-27
8975,278,48201341800,2021-01-27
8976,860,48201342001,2021-01-27
8977,450,48201342002,2021-01-27
8978,486,48201342100,2021-01-27
8979,289,48201342200,2021-01-27
8980,632,48201342300,2021-01-27
8981,297,48201342400,2021-01-27
8982,658,48201342500,2021-01-27
8983,754,48201342700,2021-01-27
8984,1399,48201342800,2021-01-27
8985,815,48201342900,2021-01-27
8986,812,48201343000,2021-01-27
8987,586,48201343100,2021-01-27
8988,744,48201343200,2021-01-27
8989,612,48201343301,2021-01-27
8990,659,48201343302,2021-01-27
8991,436,48201343600,2021-01-27
8992,273,48201343700,2021-01-27
8993,1155,48201350100,2021-01-27
8994,535,48201350200,2021-01-27
8995,488,48201350300,2021-01-27
8996,381,48201350400,2021-01-27
8997,376,48201350500,2021-01-27
8998,267,48201350601,2021-01-27
8999,489,48201350602,2021-01-27
9000,127,48201350700,2021-01-27
9001,293,48201350801,2021-01-27
9002,416,48201350802,2021-01-27
9003,195,48201410100,2021-01-27
9004,160,48201410200,2021-01-27
9005,371,48201410300,2021-01-27
9006,91,48201410401,2021-01-27
9007,49,48201410402,2021-01-27
9008,109,48201410500,2021-01-27
9009,167,48201410600,2021-01-27
9010,105,48201410701,2021-01-27
9011,234,48201410702,2021-01-27
9012,170,48201410800,2021-01-27
9013,120,48201410900,2021-01-27
9014,152,48201411000,2021-01-27
9015,158,48201411100,2021-01-27
9016,94,48201411200,2021-01-27
9017,192,48201411300,2021-01-27
9018,147,48201411400,2021-01-27
9019,265,48201411501,2021-01-27
9020,140,48201411502,2021-01-27
9021,134,48201411600,2021-01-27
9022,94,48201411700,2021-01-27
9023,194,48201411800,2021-01-27
9024,102,48201411900,2021-01-27
9025,148,48201412000,2021-01-27
9026,26,48201412100,2021-01-27
9027,174,48201412200,2021-01-27
9028,451,48201412300,2021-01-27
9029,201,48201412400,2021-01-27
9030,69,48201412500,2021-01-27
9031,182,48201412600,2021-01-27
9032,156,48201412700,2021-01-27
9033,346,48201412800,2021-01-27
9034,183,48201412900,2021-01-27
9035,178,48201413000,2021-01-27
9036,217,48201413100,2021-01-27
9037,99,48201413201,2021-01-27
9038,125,48201413202,2021-01-27
9039,477,48201413300,2021-01-27
9040,93,48201420100,2021-01-27
9041,112,48201420200,2021-01-27
9042,128,48201420300,2021-01-27
9043,116,48201420400,2021-01-27
9044,87,48201420500,2021-01-27
9045,117,48201420600,2021-01-27
9046,127,48201420700,2021-01-27
9047,129,48201420800,2021-01-27
9048,368,48201420900,2021-01-27
9049,124,48201421000,2021-01-27
9050,84,48201421101,2021-01-27
9051,194,48201421102,2021-01-27
9052,85,48201421201,2021-01-27
9053,108,48201421202,2021-01-27
9054,184,48201421300,2021-01-27
9055,126,48201421401,2021-01-27
9056,89,48201421402,2021-01-27
9057,111,48201421403,2021-01-27
9058,237,48201421500,2021-01-27
9059,158,48201421600,2021-01-27
9060,199,48201421700,2021-01-27
9061,223,48201421800,2021-01-27
9062,152,48201421900,2021-01-27
9063,124,48201422000,2021-01-27
9064,167,48201422100,2021-01-27
9065,221,48201422200,2021-01-27
9066,223,48201422301,2021-01-27
9067,96,48201422302,2021-01-27
9068,103,48201422401,2021-01-27
9069,138,48201422402,2021-01-27
9070,165,48201422500,2021-01-27
9071,230,48201422600,2021-01-27
9072,191,48201422701,2021-01-27
9073,131,48201422702,2021-01-27
9074,121,48201422800,2021-01-27
9075,137,48201422900,2021-01-27
9076,209,48201423000,2021-01-27
9077,86,48201423100,2021-01-27
9078,108,48201423201,2021-01-27
9079,187,48201423202,2021-01-27
9080,184,48201423301,2021-01-27
9081,207,48201423302,2021-01-27
9082,139,48201423401,2021-01-27
9083,125,48201423402,2021-01-27
9084,57,48201423500,2021-01-27
9085,285,48201423600,2021-01-27
9086,307,48201430100,2021-01-27
9087,93,48201430200,2021-01-27
9088,506,48201430300,2021-01-27
9089,335,48201430400,2021-01-27
9090,197,48201430500,2021-01-27
9091,356,48201430600,2021-01-27
9092,237,48201430700,2021-01-27
9093,441,48201430800,2021-01-27
9094,579,48201430900,2021-01-27
9095,639,48201431000,2021-01-27
9096,160,48201431101,2021-01-27
9097,134,48201431102,2021-01-27
9098,181,48201431201,2021-01-27
9099,143,48201431202,2021-01-27
9100,206,48201431301,2021-01-27
9101,236,48201431302,2021-01-27
9102,89,48201431401,2021-01-27
9103,116,48201431402,2021-01-27
9104,127,48201431501,2021-01-27
9105,183,48201431502,2021-01-27
9106,185,48201431600,2021-01-27
9107,275,48201431700,2021-01-27
9108,175,48201431801,2021-01-27
9109,153,48201431802,2021-01-27
9110,216,48201431900,2021-01-27
9111,142,48201432001,2021-01-27
9112,180,48201432002,2021-01-27
9113,281,48201432100,2021-01-27
9114,173,48201432200,2021-01-27
9115,313,48201432300,2021-01-27
9116,207,48201432400,2021-01-27
9117,213,48201432500,2021-01-27
9118,78,48201432600,2021-01-27
9119,99,48201432701,2021-01-27
9120,125,48201432702,2021-01-27
9121,234,48201432801,2021-01-27
9122,209,48201432802,2021-01-27
9123,145,48201432901,2021-01-27
9124,144,48201432902,2021-01-27
9125,78,48201433001,2021-01-27
9126,65,48201433002,2021-01-27
9127,117,48201433003,2021-01-27
9128,79,48201433100,2021-01-27
9129,114,48201433201,2021-01-27
9130,227,48201433202,2021-01-27
9131,196,48201433300,2021-01-27
9132,114,48201433400,2021-01-27
9133,146,48201433501,2021-01-27
9134,237,48201433502,2021-01-27
9135,181,48201433600,2021-01-27
9136,205,48201440100,2021-01-27
9137,87,48201450100,2021-01-27
9138,377,48201450200,2021-01-27
9139,401,48201450300,2021-01-27
9140,238,48201450400,2021-01-27
9141,149,48201450500,2021-01-27
9142,289,48201450600,2021-01-27
9143,578,48201450700,2021-01-27
9144,111,48201450801,2021-01-27
9145,395,48201450802,2021-01-27
9146,102,48201450900,2021-01-27
9147,160,48201451001,2021-01-27
9148,230,48201451002,2021-01-27
9149,264,48201451100,2021-01-27
9150,141,48201451200,2021-01-27
9151,297,48201451300,2021-01-27
9152,234,48201451401,2021-01-27
9153,216,48201451402,2021-01-27
9154,284,48201451403,2021-01-27
9155,258,48201451500,2021-01-27
9156,267,48201451601,2021-01-27
9157,480,48201451602,2021-01-27
9158,163,48201451700,2021-01-27
9159,305,48201451800,2021-01-27
9160,349,48201451901,2021-01-27
9161,146,48201451902,2021-01-27
9162,337,48201452000,2021-01-27
9163,416,48201452100,2021-01-27
9164,287,48201452201,2021-01-27
9165,135,48201452202,2021-01-27
9166,104,48201452300,2021-01-27
9167,307,48201452400,2021-01-27
9168,309,48201452500,2021-01-27
9169,260,48201452600,2021-01-27
9170,455,48201452700,2021-01-27
9171,204,48201452801,2021-01-27
9172,190,48201452802,2021-01-27
9173,189,48201452900,2021-01-27
9174,311,48201453000,2021-01-27
9175,140,48201453100,2021-01-27
9176,205,48201453200,2021-01-27
9177,136,48201453300,2021-01-27
9178,71,48201453401,2021-01-27
9179,270,48201453402,2021-01-27
9180,164,48201453403,2021-01-27
9181,210,48201453501,2021-01-27
9182,145,48201453502,2021-01-27
9183,83,48201453601,2021-01-27
9184,300,48201453602,2021-01-27
9185,363,48201453700,2021-01-27
9186,61,48201453800,2021-01-27
9187,377,48201453900,2021-01-27
9188,202,48201454000,2021-01-27
9189,132,48201454100,2021-01-27
9190,184,48201454200,2021-01-27
9191,478,48201454301,2021-01-27
9192,298,48201454302,2021-01-27
9193,169,48201454400,2021-01-27
9194,480,48201454501,2021-01-27
9195,135,48201454502,2021-01-27
9196,378,48201454600,2021-01-27
9197,430,48201454700,2021-01-27
9198,607,48201454800,2021-01-27
9199,677,48201454900,2021-01-27
9200,132,48201455000,2021-01-27
9201,409,48201455101,2021-01-27
9202,198,48201455102,2021-01-27
9203,289,48201455200,2021-01-27
9204,613,48201455300,2021-01-27
9205,56,48201510100,2021-01-27
9206,185,48201510200,2021-01-27
9207,169,48201510300,2021-01-27
9208,140,48201510400,2021-01-27
9209,201,48201510500,2021-01-27
9210,258,48201510600,2021-01-27
9211,102,48201510700,2021-01-27
9212,267,48201510800,2021-01-27
9213,363,48201510900,2021-01-27
9214,123,48201511001,2021-01-27
9215,122,48201511002,2021-01-27
9216,150,48201511100,2021-01-27
9217,144,48201511200,2021-01-27
9218,129,48201511301,2021-01-27
9219,133,48201511302,2021-01-27
9220,76,48201511400,2021-01-27
9221,268,48201511500,2021-01-27
9222,153,48201511600,2021-01-27
9223,130,48201520100,2021-01-27
9224,230,48201520200,2021-01-27
9225,241,48201520300,2021-01-27
9226,166,48201520400,2021-01-27
9227,255,48201520500,2021-01-27
9228,100,48201520601,2021-01-27
9229,257,48201520602,2021-01-27
9230,280,48201520700,2021-01-27
9231,96,48201521000,2021-01-27
9232,53,48201521100,2021-01-27
9233,253,48201521200,2021-01-27
9234,436,48201521300,2021-01-27
9235,314,48201521400,2021-01-27
9236,238,48201521500,2021-01-27
9237,170,48201521600,2021-01-27
9238,409,48201521700,2021-01-27
9239,307,48201521800,2021-01-27
9240,367,48201521900,2021-01-27
9241,193,48201522000,2021-01-27
9242,397,48201522100,2021-01-27
9243,197,48201522201,2021-01-27
9244,177,48201522202,2021-01-27
9245,131,48201522301,2021-01-27
9246,110,48201522302,2021-01-27
9247,267,48201522401,2021-01-27
9248,197,48201522402,2021-01-27
9249,452,48201522500,2021-01-27
9250,188,48201530100,2021-01-27
9251,166,48201530200,2021-01-27
9252,96,48201530300,2021-01-27
9253,130,48201530400,2021-01-27
9254,214,48201530500,2021-01-27
9255,128,48201530600,2021-01-27
9256,195,48201530700,2021-01-27
9257,199,48201530800,2021-01-27
9258,199,48201530900,2021-01-27
9259,165,48201531000,2021-01-27
9260,154,48201531100,2021-01-27
9261,144,48201531200,2021-01-27
9262,201,48201531300,2021-01-27
9263,342,48201531400,2021-01-27
9264,177,48201531500,2021-01-27
9265,144,48201531600,2021-01-27
9266,295,48201531700,2021-01-27
9267,290,48201531800,2021-01-27
9268,221,48201531900,2021-01-27
9269,317,48201532001,2021-01-27
9270,72,48201532002,2021-01-27
9271,264,48201532100,2021-01-27
9272,141,48201532200,2021-01-27
9273,299,48201532300,2021-01-27
9274,393,48201532400,2021-01-27
9275,605,48201532501,2021-01-27
9276,235,48201532502,2021-01-27
9277,330,48201532600,2021-01-27
9278,225,48201532700,2021-01-27
9279,78,48201532800,2021-01-27
9280,264,48201532900,2021-01-27
9281,129,48201533000,2021-01-27
9282,360,48201533100,2021-01-27
9283,185,48201533200,2021-01-27
9284,218,48201533300,2021-01-27
9285,493,48201533400,2021-01-27
9286,200,48201533500,2021-01-27
9287,261,48201533600,2021-01-27
9288,619,48201533701,2021-01-27
9289,159,48201533702,2021-01-27
9290,622,48201533801,2021-01-27
9291,363,48201533802,2021-01-27
9292,416,48201533901,2021-01-27
9293,190,48201533902,2021-01-27
9294,146,48201534001,2021-01-27
9295,266,48201534002,2021-01-27
9296,151,48201534003,2021-01-27
9297,476,48201534100,2021-01-27
9298,198,48201534201,2021-01-27
9299,597,48201534202,2021-01-27
9300,94,48201534203,2021-01-27
9301,750,48201540100,2021-01-27
9302,176,48201540200,2021-01-27
9303,230,48201540501,2021-01-27
9304,299,48201540502,2021-01-27
9305,299,48201540601,2021-01-27
9306,413,48201540602,2021-01-27
9307,394,48201540700,2021-01-27
9308,575,48201540800,2021-01-27
9309,193,48201540901,2021-01-27
9310,473,48201540902,2021-01-27
9311,686,48201541001,2021-01-27
